CELLNAME	DRUG	AUC
NCIH322M	125066	0.9043
NCIH322M	125066	0.9268
NCIH322M	125973	0.3901
NCIH322M	125973	0.9181
NCIH322M	125973	0.4979
NCIH322M	125973	0.9156
NCIH322M	125973	0.6592
NCIH322M	125973	0.6465
NCIH322M	125973	0.8315
NCIH322M	125973	0.7140000000000001
NCIH322M	125973	0.6063
NCIH322M	125973	0.6709999999999999
NCIH322M	125973	0.7258
NCIH322M	125973	0.6348
NCIH322M	125973	0.5344
NCIH322M	125973	0.6665
NCIH322M	125973	0.6826
NCIH322M	125973	0.7177
NCIH322M	125973	0.7433
NCIH322M	125973	0.6181
NCIH322M	125973	0.5978
NCIH322M	125973	0.5743
NCIH322M	125973	0.7608
NCIH322M	125973	0.6312
NCIH322M	125973	0.6716
NCIH322M	125973	0.5616
NCIH322M	125973	0.8423
NCIH322M	125973	0.789
NCIH322M	125973	0.8206
NCIH322M	125973	0.718
NCIH322M	125973	0.6891
NCIH322M	125973	0.7741
NCIH322M	125973	0.6198
NCIH322M	125973	0.8025
NCIH322M	125973	0.7077
NCIH322M	125973	0.6605
NCIH322M	125973	0.6395
NCIH322M	125973	0.5797
NCIH322M	125973	0.6388
NCIH322M	125973	0.6981
NCIH322M	125973	0.7113
NCIH322M	125973	0.7215
NCIH322M	125973	0.7792
NCIH322M	125973	0.6066
NCIH322M	125973	0.6015
NCIH322M	125973	0.7141
NCIH322M	125973	0.8046
NCIH322M	125973	0.7446
NCIH322M	125973	0.7909
NCIH322M	125973	0.6029
NCIH322M	125973	0.6632
NCIH322M	125973	0.6136
NCIH322M	125973	0.5798
NCIH322M	127716	0.9616
NCIH322M	127716	0.9156
NCIH322M	127716	0.9738
NCIH322M	127716	0.9228
NCIH322M	127716	0.8675
NCIH322M	127716	0.925
NCIH322M	127716	0.9321
NCIH322M	129185	0.8845
NCIH322M	129185	0.8794
NCIH322M	134727	0.9573
NCIH322M	134727	0.9879
NCIH322M	13875	0.9985
NCIH322M	13875	0.9782
NCIH322M	13875	0.9998
NCIH322M	13875	0.9883
NCIH322M	13875	1.0
NCIH322M	13875	0.9944
NCIH322M	13875	0.9811
NCIH322M	13875	1.0
NCIH322M	13875	0.9995
NCIH322M	13875	0.9973
NCIH322M	13875	0.9946
NCIH322M	13875	0.9793
NCIH322M	13875	1.0
NCIH322M	13875	0.9844
NCIH322M	13875	0.9948
NCIH322M	13875	0.9987
NCIH322M	13875	0.9998
NCIH322M	13875	1.0
NCIH322M	13875	0.9927
NCIH322M	13875	1.0
NCIH322M	13875	1.0
NCIH322M	13875	0.9594
NCIH322M	13875	0.9998
NCIH322M	13875	1.0
NCIH322M	13875	0.9997
NCIH322M	13875	0.9997
NCIH322M	13875	0.9999
NCIH322M	13875	0.9606
NCIH322M	13875	1.0
NCIH322M	13875	0.9695
NCIH322M	13875	0.9998
NCIH322M	13875	0.9999
NCIH322M	13875	0.9890000000000001
NCIH322M	13875	0.9991
NCIH322M	13875	0.9901
NCIH322M	13875	0.9999
NCIH322M	13875	0.9775
NCIH322M	13875	0.9998
NCIH322M	13875	1.0
NCIH322M	13875	1.0
NCIH322M	13875	0.978
NCIH322M	13875	0.9849
NCIH322M	138783	0.9929
NCIH322M	138783	0.9369
NCIH322M	1390	0.9812
NCIH322M	1390	0.9952
NCIH322M	1390	0.9893
NCIH322M	1390	0.9847
NCIH322M	141540	0.9986
NCIH322M	141540	0.9995
NCIH322M	141540	0.9907
NCIH322M	141540	0.9926
NCIH322M	141540	0.9994
NCIH322M	141540	0.9656
NCIH322M	141540	0.9834
NCIH322M	141540	0.9987
NCIH322M	141540	0.987
NCIH322M	141540	0.9613
NCIH322M	141540	0.9591
NCIH322M	141540	0.9628
NCIH322M	141540	0.9639
NCIH322M	141540	0.958
NCIH322M	141540	0.9757
NCIH322M	141540	0.9932
NCIH322M	141540	0.98
NCIH322M	141540	0.9475
NCIH322M	141540	0.9745
NCIH322M	141540	0.8473
NCIH322M	141540	0.9924
NCIH322M	141540	0.9811
NCIH322M	141540	0.966
NCIH322M	141540	0.9078
NCIH322M	141540	0.9776
NCIH322M	141540	0.9746
NCIH322M	141540	0.9678
NCIH322M	141540	0.9992
NCIH322M	141540	0.9906
NCIH322M	141540	0.9989
NCIH322M	141540	0.8143
NCIH322M	141540	0.9994
NCIH322M	141540	0.9483
NCIH322M	141540	0.9066
NCIH322M	141540	0.9998
NCIH322M	141540	0.8793
NCIH322M	141540	0.8555
NCIH322M	141540	0.8813
NCIH322M	141540	0.9754
NCIH322M	141549	0.8488
NCIH322M	141549	0.8919
NCIH322M	141633	0.7049
NCIH322M	141633	0.6981
NCIH322M	141633	0.7521
NCIH322M	141633	0.9042
NCIH322M	141633	0.9342
NCIH322M	141633	0.9064
NCIH322M	141993	0.9098
NCIH322M	14229	0.78
NCIH322M	14229	0.7449
NCIH322M	145668	0.9321
NCIH322M	145668	0.9279
NCIH322M	145668	0.9283
NCIH322M	145668	0.9255
NCIH322M	145668	0.9872
NCIH322M	145668	0.9068
NCIH322M	145668	0.9716
NCIH322M	148958	0.9918
NCIH322M	148958	1.0
NCIH322M	148958	0.9902
NCIH322M	148958	0.9872
NCIH322M	148958	1.0
NCIH322M	148958	0.9972
NCIH322M	148958	1.0
NCIH322M	148958	0.9905
NCIH322M	148958	0.897
NCIH322M	148958	0.9982
NCIH322M	150817	0.9093
NCIH322M	154948	0.8679
NCIH322M	154948	0.8805
NCIH322M	156303	0.8553
NCIH322M	156303	0.8829
NCIH322M	157035	0.9845
NCIH322M	157035	0.875
NCIH322M	157035	0.8525
NCIH322M	163039	0.9606
NCIH322M	163661	0.9699
NCIH322M	169434	0.8679
NCIH322M	169780	0.9944
NCIH322M	169780	0.9985
NCIH322M	169780	0.9909
NCIH322M	169780	0.9933
NCIH322M	169780	0.9928
NCIH322M	169780	0.9901
NCIH322M	169780	0.9940000000000001
NCIH322M	169780	0.988
NCIH322M	169780	0.9951
NCIH322M	170984	0.9057
NCIH322M	170984	0.8616
NCIH322M	170984	0.8697
NCIH322M	170984	0.8887
NCIH322M	17474	0.8624
NCIH322M	17474	0.8615
NCIH322M	177023	0.9978
NCIH322M	180973	0.8651
NCIH322M	180973	0.8752
NCIH322M	180973	0.9482
NCIH322M	180973	0.9146
NCIH322M	180973	0.8675
NCIH322M	180973	0.8514
NCIH322M	180973	0.8933
NCIH322M	180973	0.8993
NCIH322M	180973	0.8536
NCIH322M	180973	0.8719
NCIH322M	180973	0.8747
NCIH322M	180973	0.8272
NCIH322M	180973	0.867
NCIH322M	180973	0.8809999999999999
NCIH322M	180973	0.7539
NCIH322M	180973	0.8174
NCIH322M	180973	0.8246
NCIH322M	180973	0.7958
NCIH322M	180973	0.8019
NCIH322M	180973	0.8009
NCIH322M	180973	0.9209
NCIH322M	180973	0.8481
NCIH322M	180973	0.852
NCIH322M	180973	0.9990000000000001
NCIH322M	180973	0.9888
NCIH322M	184849	0.8559
NCIH322M	184849	0.8464
NCIH322M	18509	0.9722
NCIH322M	20256	0.9403
NCIH322M	208734	0.6365
NCIH322M	208734	0.5934
NCIH322M	208734	0.6297
NCIH322M	208734	0.5237
NCIH322M	208734	0.6617
NCIH322M	208734	0.5918
NCIH322M	208734	0.6297
NCIH322M	208734	0.5187
NCIH322M	208734	0.4161
NCIH322M	208734	0.5819
NCIH322M	208734	0.5073
NCIH322M	208734	0.3985
NCIH322M	208734	0.5318
NCIH322M	208734	0.6273
NCIH322M	208734	0.6089
NCIH322M	208734	0.5944
NCIH322M	208734	0.41200000000000003
NCIH322M	208734	0.5664
NCIH322M	208734	0.3908
NCIH322M	218321	0.9898
NCIH322M	218321	0.9781
NCIH322M	218321	0.9949
NCIH322M	218321	0.9944
NCIH322M	218321	0.9969
NCIH322M	218321	1.0
NCIH322M	218321	1.0
NCIH322M	218321	0.9964
NCIH322M	218321	1.0
NCIH322M	218321	1.0
NCIH322M	218321	1.0
NCIH322M	218321	0.9832
NCIH322M	218321	0.9876
NCIH322M	218321	0.9979
NCIH322M	218321	0.9849
NCIH322M	218321	0.9851
NCIH322M	218321	1.0
NCIH322M	218321	1.0
NCIH322M	218321	0.9972
NCIH322M	218321	0.998
NCIH322M	218321	0.9336
NCIH322M	218321	1.0
NCIH322M	218321	0.9981
NCIH322M	218321	0.9962
NCIH322M	218321	0.9965
NCIH322M	218321	0.9997
NCIH322M	218321	0.9921
NCIH322M	218321	1.0
NCIH322M	218321	1.0
NCIH322M	218321	0.9414
NCIH322M	218321	0.9908
NCIH322M	218321	0.9962
NCIH322M	218321	1.0
NCIH322M	218321	1.0
NCIH322M	218321	0.9940000000000001
NCIH322M	218321	0.9977
NCIH322M	218321	0.9916
NCIH322M	218321	0.9859
NCIH322M	218321	0.992
NCIH322M	218321	0.9303
NCIH322M	218321	1.0
NCIH322M	218321	1.0
NCIH322M	226080	0.6832
NCIH322M	226080	0.7589
NCIH322M	226080	0.6119
NCIH322M	226080	0.6573
NCIH322M	226080	0.7778
NCIH322M	226080	0.7117
NCIH322M	226080	0.7118
NCIH322M	226080	0.7754
NCIH322M	226080	0.7242
NCIH322M	226080	0.7695
NCIH322M	226080	0.8925
NCIH322M	226080	0.7629
NCIH322M	226080	0.8864
NCIH322M	226080	0.8712
NCIH322M	226080	0.7459
NCIH322M	226080	0.9951
NCIH322M	226080	0.9707
NCIH322M	226080	0.9973
NCIH322M	226080	0.7615
NCIH322M	226080	0.7443
NCIH322M	226080	0.7327
NCIH322M	226080	0.9063
NCIH322M	226080	0.6816
NCIH322M	227189	1.0
NCIH322M	23162	0.9421
NCIH322M	23162	0.9382
NCIH322M	23759	1.0
NCIH322M	23759	0.9982
NCIH322M	23759	0.9895
NCIH322M	23759	0.9922
NCIH322M	23759	1.0
NCIH322M	23759	0.9395
NCIH322M	23759	1.0
NCIH322M	23759	0.9984
NCIH322M	23759	0.9835
NCIH322M	23759	0.9799
NCIH322M	23759	0.9824
NCIH322M	23759	0.9719
NCIH322M	23759	1.0
NCIH322M	23759	0.9869
NCIH322M	23759	0.998
NCIH322M	23759	0.9887
NCIH322M	23759	0.9856
NCIH322M	23759	1.0
NCIH322M	23759	1.0
NCIH322M	23759	0.9945
NCIH322M	23759	1.0
NCIH322M	23759	1.0
NCIH322M	23759	0.9796
NCIH322M	23759	1.0
NCIH322M	23759	0.7642
NCIH322M	23759	0.9935
NCIH322M	23759	1.0
NCIH322M	23759	0.9959
NCIH322M	23759	1.0
NCIH322M	23759	1.0
NCIH322M	23759	0.9986
NCIH322M	23759	0.9748
NCIH322M	23759	1.0
NCIH322M	23759	0.9997
NCIH322M	23759	0.9982
NCIH322M	23759	0.9941
NCIH322M	23759	0.9918
NCIH322M	23759	0.9717
NCIH322M	23759	0.9988
NCIH322M	23759	0.9753
NCIH322M	23759	1.0
NCIH322M	23759	1.0
NCIH322M	23759	0.9838
NCIH322M	241240	0.995
NCIH322M	241240	0.9845
NCIH322M	241240	0.9994
NCIH322M	241240	0.9999
NCIH322M	241240	0.991
NCIH322M	241240	0.9899
NCIH322M	241240	0.9932
NCIH322M	241240	0.9898
NCIH322M	241240	0.9885
NCIH322M	241240	0.9908
NCIH322M	241240	0.9754
NCIH322M	241240	0.9913
NCIH322M	241240	0.9999
NCIH322M	241240	0.9999
NCIH322M	241240	0.993
NCIH322M	241240	0.9895
NCIH322M	241240	0.992
NCIH322M	241240	0.9931
NCIH322M	241240	0.9999
NCIH322M	241240	0.9983
NCIH322M	241240	0.9814
NCIH322M	241240	1.0
NCIH322M	241240	0.9999
NCIH322M	241240	0.9792
NCIH322M	241240	0.9973
NCIH322M	241240	0.9990000000000001
NCIH322M	241240	0.9998
NCIH322M	241240	0.9978
NCIH322M	241240	0.9924
NCIH322M	241240	0.9918
NCIH322M	241240	0.9999
NCIH322M	241240	0.9849
NCIH322M	241240	0.9999
NCIH322M	241240	0.9924
NCIH322M	241240	0.9998
NCIH322M	241240	0.9911
NCIH322M	241240	0.9887
NCIH322M	241240	0.986
NCIH322M	241240	0.9818
NCIH322M	241240	0.9897
NCIH322M	241240	0.9745
NCIH322M	241240	0.9873
NCIH322M	241240	0.9999
NCIH322M	241240	0.9999
NCIH322M	241240	0.9893
NCIH322M	241240	0.9277
NCIH322M	241240	0.9843
NCIH322M	241240	0.9998
NCIH322M	241240	0.9828
NCIH322M	243115	0.8812
NCIH322M	243115	0.8684
NCIH322M	24559	0.5315
NCIH322M	24559	0.4958
NCIH322M	24559	0.5546
NCIH322M	24559	0.4757
NCIH322M	24559	0.5621
NCIH322M	24559	0.6345
NCIH322M	24559	0.5968
NCIH322M	24559	0.9948
NCIH322M	24559	0.4694
NCIH322M	24559	0.6177
NCIH322M	24559	0.5803
NCIH322M	24559	0.2862
NCIH322M	24559	0.0486
NCIH322M	24559	0.619
NCIH322M	24559	0.26899999999999996
NCIH322M	24559	0.6197
NCIH322M	24559	0.3873
NCIH322M	24559	0.589
NCIH322M	24559	0.5251
NCIH322M	24559	0.5305
NCIH322M	24559	0.5819
NCIH322M	24559	0.5326
NCIH322M	24559	0.5837
NCIH322M	24559	0.5008
NCIH322M	246131	0.8273
NCIH322M	246131	0.8603
NCIH322M	246131	0.8608
NCIH322M	248616	0.9988
NCIH322M	249992	0.8538
NCIH322M	249992	0.8449
NCIH322M	249992	0.821
NCIH322M	249992	0.82
NCIH322M	249992	0.8487
NCIH322M	249992	0.8332
NCIH322M	249992	0.838
NCIH322M	249992	0.8234
NCIH322M	249992	0.7979999999999999
NCIH322M	249992	0.8267
NCIH322M	249992	0.8491
NCIH322M	249992	0.8142
NCIH322M	249992	0.8323
NCIH322M	249992	0.8009999999999999
NCIH322M	249992	0.863
NCIH322M	249992	0.8574
NCIH322M	249992	0.8033
NCIH322M	249992	0.8432
NCIH322M	249992	0.7928
NCIH322M	249992	0.7759999999999999
NCIH322M	249992	0.7359
NCIH322M	249992	0.815
NCIH322M	249992	0.7963
NCIH322M	249992	0.8690000000000001
NCIH322M	249992	0.7815
NCIH322M	249992	0.8338
NCIH322M	249992	0.8143
NCIH322M	249992	0.8170000000000001
NCIH322M	249992	0.7826
NCIH322M	249992	0.8151
NCIH322M	249992	0.8186
NCIH322M	249992	0.8190000000000001
NCIH322M	249992	0.8105
NCIH322M	249992	0.7908
NCIH322M	249992	0.7982
NCIH322M	249992	0.7869
NCIH322M	249992	0.8203
NCIH322M	249992	0.8356
NCIH322M	249992	0.8062
NCIH322M	249992	0.8095
NCIH322M	249992	0.8123
NCIH322M	249992	0.8564
NCIH322M	249992	0.7919
NCIH322M	249992	0.8102
NCIH322M	249992	0.8641
NCIH322M	249992	0.8356
NCIH322M	249992	0.8699
NCIH322M	249992	0.7995
NCIH322M	249992	0.8266
NCIH322M	249992	0.8048
NCIH322M	249992	0.7902
NCIH322M	249992	0.8425
NCIH322M	249992	0.8183
NCIH322M	249992	0.8
NCIH322M	249992	0.8156
NCIH322M	249992	0.8307
NCIH322M	249992	0.7969
NCIH322M	249992	0.8335
NCIH322M	249992	0.8068
NCIH322M	249992	0.813
NCIH322M	249992	0.7919
NCIH322M	249992	0.8115
NCIH322M	249992	0.8197
NCIH322M	249992	0.8378
NCIH322M	249992	0.8304
NCIH322M	249992	0.7949
NCIH322M	249992	0.8094
NCIH322M	249992	0.7742
NCIH322M	249992	0.8106
NCIH322M	249992	0.7724
NCIH322M	249992	0.8063
NCIH322M	249992	0.8292
NCIH322M	249992	0.8266
NCIH322M	249992	0.7856
NCIH322M	249992	0.8109999999999999
NCIH322M	249992	0.7509
NCIH322M	249992	0.813
NCIH322M	249992	0.7971
NCIH322M	249992	0.8403
NCIH322M	249992	0.8354
NCIH322M	249992	0.8151
NCIH322M	249992	0.8607
NCIH322M	249992	0.8275
NCIH322M	249992	0.8231
NCIH322M	249992	0.8467
NCIH322M	249992	0.857
NCIH322M	249992	0.8342
NCIH322M	249992	0.7803
NCIH322M	249992	0.8497
NCIH322M	249992	0.8235
NCIH322M	249992	0.8236
NCIH322M	249992	0.8756
NCIH322M	249992	0.8314
NCIH322M	249992	0.8479
NCIH322M	249992	0.8522
NCIH322M	249992	0.8217
NCIH322M	249992	0.8252
NCIH322M	249992	0.8082
NCIH322M	249992	0.8428
NCIH322M	249992	0.8778
NCIH322M	249992	0.7998
NCIH322M	249992	0.8493
NCIH322M	249992	0.8029999999999999
NCIH322M	249992	0.8469
NCIH322M	249992	0.8882
NCIH322M	249992	0.8699
NCIH322M	249992	0.8839
NCIH322M	249992	0.8059999999999999
NCIH322M	249992	0.8253
NCIH322M	249992	0.8816
NCIH322M	249992	0.8183
NCIH322M	249992	0.7877
NCIH322M	249992	0.7979999999999999
NCIH322M	25154	1.0
NCIH322M	25154	0.9964
NCIH322M	25154	0.9929
NCIH322M	25154	0.9761
NCIH322M	25154	0.9928
NCIH322M	25154	0.9835
NCIH322M	25154	0.9857
NCIH322M	25154	0.991
NCIH322M	25154	0.9973
NCIH322M	25154	0.9968
NCIH322M	25154	0.9879
NCIH322M	25154	0.991
NCIH322M	25154	0.9876
NCIH322M	25154	0.9926
NCIH322M	25154	0.9961
NCIH322M	25154	0.991
NCIH322M	25154	1.0
NCIH322M	25154	0.9906
NCIH322M	25154	0.9944
NCIH322M	25154	0.9939
NCIH322M	25154	0.9927
NCIH322M	25154	0.9956
NCIH322M	25154	1.0
NCIH322M	25154	0.9975
NCIH322M	25154	1.0
NCIH322M	25154	0.9927
NCIH322M	25154	0.9969
NCIH322M	25154	0.9945
NCIH322M	25154	0.9928
NCIH322M	25154	0.9886
NCIH322M	25154	0.9843
NCIH322M	25154	0.9947
NCIH322M	25154	0.9931
NCIH322M	25154	0.9935
NCIH322M	25154	1.0
NCIH322M	25154	0.9921
NCIH322M	25154	0.9947
NCIH322M	25154	0.9941
NCIH322M	25154	0.9940000000000001
NCIH322M	25154	0.9971
NCIH322M	25154	0.9999
NCIH322M	25154	0.9999
NCIH322M	25154	0.9999
NCIH322M	256439	0.6509999999999999
NCIH322M	256439	0.609
NCIH322M	256439	0.5877
NCIH322M	256439	0.6823
NCIH322M	256439	0.6843
NCIH322M	256439	0.6167
NCIH322M	256942	0.83
NCIH322M	256942	0.757
NCIH322M	256942	0.7815
NCIH322M	257473	0.8744
NCIH322M	257473	0.8828
NCIH322M	257473	0.9165
NCIH322M	25953	0.9594
NCIH322M	25953	0.9737
NCIH322M	25953	0.9777
NCIH322M	26271	0.9868
NCIH322M	26271	0.9999
NCIH322M	26271	0.9999
NCIH322M	26271	0.9768
NCIH322M	26271	1.0
NCIH322M	26271	0.9792
NCIH322M	26271	0.9827
NCIH322M	26271	0.9995
NCIH322M	26271	1.0
NCIH322M	26271	0.9869
NCIH322M	26271	0.9917
NCIH322M	26271	0.9933
NCIH322M	26271	1.0
NCIH322M	26271	0.9897
NCIH322M	26271	0.9837
NCIH322M	26271	0.9766
NCIH322M	26271	0.9867
NCIH322M	26271	1.0
NCIH322M	26271	1.0
NCIH322M	26271	0.9836
NCIH322M	26271	1.0
NCIH322M	26271	1.0
NCIH322M	26271	0.9891
NCIH322M	26271	0.9969
NCIH322M	26271	0.9962
NCIH322M	26271	1.0
NCIH322M	26271	1.0
NCIH322M	26271	0.9982
NCIH322M	26271	0.9999
NCIH322M	26271	1.0
NCIH322M	26271	0.9762
NCIH322M	26271	0.9737
NCIH322M	26271	1.0
NCIH322M	26271	0.9664
NCIH322M	26271	0.9937
NCIH322M	26271	1.0
NCIH322M	26271	1.0
NCIH322M	26271	0.9778
NCIH322M	26271	1.0
NCIH322M	26271	0.9712
NCIH322M	26271	0.9895
NCIH322M	26271	1.0
NCIH322M	26271	0.9922
NCIH322M	266046	0.9207
NCIH322M	266046	0.9163
NCIH322M	266046	0.9274
NCIH322M	26980	0.7425
NCIH322M	26980	0.8424
NCIH322M	26980	0.8686
NCIH322M	26980	0.8195
NCIH322M	26980	0.8439
NCIH322M	26980	0.794
NCIH322M	26980	0.8447
NCIH322M	26980	0.7964
NCIH322M	26980	0.8125
NCIH322M	26980	0.7615
NCIH322M	26980	0.8034
NCIH322M	26980	0.7301
NCIH322M	26980	0.7604
NCIH322M	26980	0.7876
NCIH322M	26980	0.7964
NCIH322M	26980	0.8305
NCIH322M	26980	0.7819
NCIH322M	26980	0.8364
NCIH322M	26980	0.8147
NCIH322M	26980	0.7944
NCIH322M	26980	0.7958
NCIH322M	26980	0.6856
NCIH322M	26980	0.8105
NCIH322M	26980	0.8044
NCIH322M	26980	0.805
NCIH322M	26980	0.8302
NCIH322M	26980	0.7828
NCIH322M	26980	0.8003
NCIH322M	26980	0.8017
NCIH322M	26980	0.7867
NCIH322M	26980	0.774
NCIH322M	26980	0.7809
NCIH322M	26980	0.8187
NCIH322M	26980	0.7698
NCIH322M	26980	0.7834
NCIH322M	26980	0.8215
NCIH322M	26980	0.8094
NCIH322M	26980	0.7628
NCIH322M	26980	0.7959
NCIH322M	26980	0.7954
NCIH322M	26980	0.8204
NCIH322M	26980	0.773
NCIH322M	26980	0.7695
NCIH322M	26980	0.7615
NCIH322M	26980	0.7927
NCIH322M	26980	0.7575
NCIH322M	26980	0.787
NCIH322M	26980	0.8066
NCIH322M	26980	0.7479
NCIH322M	26980	0.7855
NCIH322M	26980	0.8042
NCIH322M	26980	0.8382
NCIH322M	26980	0.77
NCIH322M	26980	0.7648
NCIH322M	26980	0.8145
NCIH322M	26980	0.7879999999999999
NCIH322M	26980	0.8076
NCIH322M	26980	0.7675
NCIH322M	26980	0.8088
NCIH322M	26980	0.8453
NCIH322M	26980	0.8105
NCIH322M	26980	0.8027
NCIH322M	26980	0.7654
NCIH322M	26980	0.7772
NCIH322M	26980	0.7894
NCIH322M	26980	0.7578
NCIH322M	26980	0.7702
NCIH322M	26980	0.8552
NCIH322M	26980	0.7875
NCIH322M	26980	0.7724
NCIH322M	26980	0.7579
NCIH322M	26980	0.81
NCIH322M	26980	0.7796
NCIH322M	26980	0.8368
NCIH322M	26980	0.7951
NCIH322M	26980	0.8339
NCIH322M	26980	0.8109999999999999
NCIH322M	26980	0.7601
NCIH322M	26980	0.7859
NCIH322M	26980	0.8319
NCIH322M	26980	0.8447
NCIH322M	26980	0.7709999999999999
NCIH322M	26980	0.7538
NCIH322M	26980	0.7928
NCIH322M	26980	0.7855
NCIH322M	26980	0.7982
NCIH322M	26980	0.8167
NCIH322M	26980	0.8083
NCIH322M	26980	0.7744
NCIH322M	26980	0.7742
NCIH322M	26980	0.8064
NCIH322M	26980	0.8122
NCIH322M	26980	0.8202
NCIH322M	26980	0.7699
NCIH322M	26980	0.7684
NCIH322M	26980	0.7737
NCIH322M	26980	0.5751
NCIH322M	26980	0.7878
NCIH322M	26980	0.7865
NCIH322M	26980	0.7861
NCIH322M	26980	0.7912
NCIH322M	26980	0.8527
NCIH322M	26980	0.8807
NCIH322M	26980	0.7577
NCIH322M	26980	0.7981
NCIH322M	26980	0.8915
NCIH322M	26980	0.8666
NCIH322M	26980	0.7845
NCIH322M	26980	0.8328
NCIH322M	27640	0.7841
NCIH322M	27640	0.9279
NCIH322M	27640	0.7992
NCIH322M	27640	0.8268
NCIH322M	27640	0.8442
NCIH322M	27640	0.8595
NCIH322M	27640	0.8331
NCIH322M	27640	0.8673
NCIH322M	27640	0.7926
NCIH322M	27640	0.8032
NCIH322M	27640	0.7811
NCIH322M	27640	0.7799
NCIH322M	27640	0.8767
NCIH322M	27640	0.7782
NCIH322M	27640	0.8092
NCIH322M	27640	0.8597
NCIH322M	27640	0.8875
NCIH322M	27640	0.8141
NCIH322M	27640	0.8606
NCIH322M	27640	0.8871
NCIH322M	27640	0.7318
NCIH322M	27640	0.8598
NCIH322M	27640	0.8558
NCIH322M	27640	0.8431
NCIH322M	27640	0.8451
NCIH322M	27640	0.8106
NCIH322M	27640	0.8023
NCIH322M	27640	0.8193
NCIH322M	27640	0.6786
NCIH322M	27640	0.8339
NCIH322M	27640	0.8365
NCIH322M	27640	0.848
NCIH322M	27640	0.8717
NCIH322M	27640	0.8478
NCIH322M	27640	0.7994
NCIH322M	27640	0.7979999999999999
NCIH322M	27640	0.8381
NCIH322M	27640	0.8819
NCIH322M	27640	0.7786
NCIH322M	27640	0.8390000000000001
NCIH322M	27640	0.7655
NCIH322M	27640	0.7808
NCIH322M	27640	0.7985
NCIH322M	27640	0.762
NCIH322M	27640	0.8279
NCIH322M	27640	0.8765
NCIH322M	27640	0.8159
NCIH322M	27640	0.7496
NCIH322M	27640	0.8798
NCIH322M	27640	0.8382
NCIH322M	27640	0.7372
NCIH322M	27640	0.7523
NCIH322M	27640	0.8374
NCIH322M	27640	0.8323
NCIH322M	27640	0.8602
NCIH322M	27640	0.8109
NCIH322M	27640	0.7795
NCIH322M	27640	0.8603
NCIH322M	27640	0.8449
NCIH322M	27640	0.8074
NCIH322M	27640	0.8555
NCIH322M	27640	0.7613
NCIH322M	27640	0.7994
NCIH322M	27640	0.8637
NCIH322M	27640	0.7705
NCIH322M	27640	0.8221
NCIH322M	27640	0.7818
NCIH322M	27640	0.8624
NCIH322M	27640	0.8161
NCIH322M	27640	0.8534
NCIH322M	27640	0.767
NCIH322M	27640	0.9407
NCIH322M	27640	0.8304
NCIH322M	27640	0.8948
NCIH322M	27640	0.8391
NCIH322M	27640	0.8374
NCIH322M	27640	0.8563
NCIH322M	27640	0.8229
NCIH322M	27640	0.8218
NCIH322M	27640	0.8892
NCIH322M	27640	0.836
NCIH322M	27640	0.8754
NCIH322M	27640	0.8378
NCIH322M	27640	0.8764
NCIH322M	27640	0.8915
NCIH322M	27640	0.81
NCIH322M	27640	0.8093
NCIH322M	27640	0.669
NCIH322M	27640	0.8891
NCIH322M	27640	0.8116
NCIH322M	27640	0.8045
NCIH322M	27640	0.8375
NCIH322M	27640	0.8222
NCIH322M	27640	0.8277
NCIH322M	27640	0.9999
NCIH322M	27640	0.873
NCIH322M	27640	0.5703
NCIH322M	27640	0.8204
NCIH322M	27640	0.7518
NCIH322M	27640	0.8148
NCIH322M	27640	0.72
NCIH322M	27640	0.8488
NCIH322M	27640	0.8677
NCIH322M	27640	0.8539
NCIH322M	27640	0.8196
NCIH322M	27640	0.835
NCIH322M	27640	0.8378
NCIH322M	279836	0.7265
NCIH322M	2833	0.9844
NCIH322M	287459	0.9509
NCIH322M	287459	0.8757
NCIH322M	290193	0.8578
NCIH322M	290193	0.8912
NCIH322M	292810	0.9376
NCIH322M	296961	1.0
NCIH322M	296961	0.9965
NCIH322M	296961	1.0
NCIH322M	296961	1.0
NCIH322M	296961	1.0
NCIH322M	296961	0.9265
NCIH322M	299589	0.9351
NCIH322M	301739	0.7298
NCIH322M	301739	0.7072
NCIH322M	301739	0.6522
NCIH322M	301739	0.8017
NCIH322M	301739	0.6782
NCIH322M	301739	0.6993
NCIH322M	301739	0.7222
NCIH322M	301739	0.7698
NCIH322M	301739	0.7382
NCIH322M	3053	0.4331
NCIH322M	3053	0.6969
NCIH322M	3053	0.4957
NCIH322M	3053	0.233
NCIH322M	3053	0.4042
NCIH322M	3053	0.5903
NCIH322M	3053	0.5783
NCIH322M	3053	0.5107
NCIH322M	3053	0.6849
NCIH322M	3053	0.4523
NCIH322M	3053	0.5196
NCIH322M	3053	0.5117
NCIH322M	3053	0.5757
NCIH322M	3053	0.5839
NCIH322M	3053	0.5338
NCIH322M	3053	0.4619
NCIH322M	3053	0.4903
NCIH322M	3053	0.4483
NCIH322M	3053	0.5462
NCIH322M	3053	0.5373
NCIH322M	3053	0.5706
NCIH322M	3053	0.5527
NCIH322M	3053	0.5675
NCIH322M	3053	0.5331
NCIH322M	3053	0.5058
NCIH322M	3053	0.4907
NCIH322M	3053	0.5295
NCIH322M	3053	0.5189
NCIH322M	3053	0.4831
NCIH322M	3053	0.5632
NCIH322M	3053	0.5582
NCIH322M	3053	0.4433
NCIH322M	3053	0.518
